"","taxon","diff_abun","lefc","structural_zero (histology = EC)","W"
"genus: macrococcus","genus: macrococcus","TRUE","0.246329838611616","0","0.216577418308114"
"genus: rothia","genus: rothia","FALSE","0.0208233450633731","1.22230386797301","0.0170361442919306"
"family: chitinophagaceae","family: chitinophagaceae","TRUE","-0.538894323165538","0","-0.441364029914961"
"genus: papillibacter","genus: papillibacter","TRUE","-0.446938731721433","0","-0.427988330663142"
"genus: pyramidobacter","genus: pyramidobacter","TRUE","1.08074046640169","0","0.79637247704107"
"genus: succinispira","genus: succinispira","TRUE","-0.38490691912523","0","-0.317518504669415"
"family: erysipelotrichaceae","family: erysipelotrichaceae","FALSE","0.393881389240804","0.705257253201055","0.558493212870958"
"genus: anaerococcus","genus: anaerococcus","FALSE","0.545201499128361","0.984252457537612","0.553924447892503"
"genus: atopococcus","genus: atopococcus","TRUE","-0.435560578319732","0","-0.394388051392888"
"genus: coprobacillus","genus: coprobacillus","FALSE","0.177774698552078","1.22973274295565","0.144563686354158"
"genus: micrococcus","genus: micrococcus","TRUE","-0.190893479089208","0","-0.158677792411527"
"genus: bulleidia","genus: bulleidia","TRUE","1.02903619330222","0","0.72664038412577"
"family: alcaligenaceae","family: alcaligenaceae","FALSE","0.545989067130366","1.19196861133416","0.458056581304808"
"genus: olsenella","genus: olsenella","FALSE","0.243138539614935","0.889200578692365","0.273434976810843"
"genus: shuttleworthia","genus: shuttleworthia","FALSE","0.0136062047815495","0.667688350031114","0.0203780772585225"
"family: microbacteriaceae","family: microbacteriaceae","FALSE","-0.172520278274185","0.945102847609978","-0.182541274434272"
" alphaproteobacteria","class: alphaproteobacteria","FALSE","-0.119258013456155","0.837670466805236","-0.142368649942965"
"genus: sphingobium","genus: sphingobium","FALSE","0.165024441692647","0.975145625306316","0.169230561477225"
"order: rhizobiales","order: rhizobiales","FALSE","0.0117664390397044","1.25370111817982","0.00938536216413962"
"phylum: cyanobacteria","phylum: cyanobacteria","FALSE","-0.0123109440543113","0.927947122980547","-0.01326685944644"
"family: sphingobacteriaceae","family: sphingobacteriaceae","TRUE","-0.209407743155207","0","-0.225800100298042"
"genus: neisseria","genus: neisseria","TRUE","0.0280275589739537","0","0.027845822880403"
"family: intrasporangiaceae","family: intrasporangiaceae","FALSE","-0.206801297115509","0.985532578719251","-0.209837098824534"
"genus: streptomyces","genus: streptomyces","FALSE","-0.0105474922618447","0.998612848630351","-0.0105621435537417"
"genus: sporobacter","genus: sporobacter","FALSE","0.00047260917755626","1.22985343246423","0.000384280894845577"
"genus: streptobacillus","genus: streptobacillus","FALSE","0.740045019398593","1.19259732448906","0.620532181485185"
"genus: petrimonas","genus: petrimonas","FALSE","0.0739089208616048","0.747013540695223","0.0989391983347718"
"order: vibrionales","order: vibrionales","TRUE","-0.411259260521955","0","-0.332060559266145"
" actinobacteria","class: actinobacteria","FALSE","-0.845527016186276","2.17530524697365","-0.388693502837176"
"phylum: actinobacteria","phylum: actinobacteria","FALSE","-0.402741466542691","1.26732001032926","-0.317789874112425"
"family: mycoplasmataceae","family: mycoplasmataceae","FALSE","1.27859269288342","1.70756895057518","0.748779539738493"
"genus: vibrio","genus: vibrio","FALSE","0.121952631014492","1.24831461266856","0.0976938263614406"
"genus: aeriscardovia","genus: aeriscardovia","FALSE","-1.06178757139684","1.20100431855152","-0.884083058649959"
"family: vibrionaceae","family: vibrionaceae","TRUE","-0.118632118433731","0","-0.0983926583784957"
"family: thermoactinomycetaceae","family: thermoactinomycetaceae","FALSE","0.187185658043361","0.748101607992283","0.250214216950716"
"genus: haloplasma","genus: haloplasma","TRUE","-0.215794853303509","0","-0.179465746811447"
"genus: arthrobacter","genus: arthrobacter","FALSE","-0.662820388139991","1.06537838304859","-0.622145520020149"
"order: campylobacterales","order: campylobacterales","FALSE","0.422741238225752","1.57548532921842","0.268324452399357"
"family: micrococcaceae","family: micrococcaceae","FALSE","-0.812449855306599","0.609903530435021","-1.33209567540478"
"family: planococcaceae","family: planococcaceae","FALSE","0.20687441123742","0.514288787949929","0.402253395533019"
"genus: vestibaculum","genus: vestibaculum","FALSE","0.204110683587024","0.850807777269262","0.239902230609756"
"genus: bordetella","genus: bordetella","TRUE","-0.0586026064423861","0","-0.0491240299129054"
"family: thermomonosporaceae","family: thermomonosporaceae","TRUE","-0.0459645537830015","0","-0.0382420300294208"
"family: verrucomicrobiaceae","family: verrucomicrobiaceae","FALSE","0.0211091111250486","0.96853785802685","0.0217948229386232"
"genus: bombiscardovia","genus: bombiscardovia","FALSE","-0.0647703628960741","1.00648055660697","-0.064353317578659"
"order: burkholderiales","order: burkholderiales","FALSE","-0.126439104316968","1.05515712840721","-0.11982964519022"
"genus: helicobacter","genus: helicobacter","FALSE","0.106616084497701","1.13779273196525","0.0937043114289791"
"family: rikenellaceae","family: rikenellaceae","FALSE","-0.826694034955008","1.19626884139116","-0.691060409124787"
"order: fusobacteriales","order: fusobacteriales","TRUE","-0.0502470287679189","0","-0.0418405777228198"
"family: marinilabiaceae","family: marinilabiaceae","FALSE","0.378125015843315","0.942300897871433","0.401278420404207"
"family: desulfovibrionaceae","family: desulfovibrionaceae","TRUE","-0.0406078457140818","0","-0.0338982059900602"
"genus: odoribacter","genus: odoribacter","TRUE","-0.25679886927244","0","-0.214890025927229"
"family: helicobacteraceae","family: helicobacteraceae","FALSE","0.232458961748458","0.965999749002129","0.240640809677835"
" epsilonproteobacteria","class: epsilonproteobacteria","TRUE","-0.0234271294455876","0","-0.0254755538093303"
"order: synergistales","order: synergistales","FALSE","-0.168966419211607","0.883588445880671","-0.191227510951887"
"genus: porphyromonas","genus: porphyromonas","TRUE","-0.027308856792548","0","-0.0251164798658051"
"genus: proteiniborus","genus: proteiniborus","TRUE","0.470801069622774","0","0.442936163414852"
"genus: catenibacterium","genus: catenibacterium","TRUE","-0.100664145011052","0","-0.0829851656387329"
"genus: haloferula","genus: haloferula","FALSE","-0.0514737394635318","1.10011250077261","-0.0467895232781936"
"genus: endozoicomonas","genus: endozoicomonas","FALSE","0.332588793745922","1.21040604202279","0.274774565062573"
"genus: cytophaga","genus: cytophaga","FALSE","-0.206091265237763","1.09246023153689","-0.18864875744523"
"genus: butyrivibrio","genus: butyrivibrio","TRUE","-0.219142287050125","0","-0.177415904491261"
"genus: weissella","genus: weissella","FALSE","0.40983966868104","1.08956569177583","0.376149572049265"
"genus: lachnospira","genus: lachnospira","TRUE","0.00295255492001636","0","0.00245486038478793"
"genus: abiotrophia","genus: abiotrophia","FALSE","0.178883193594254","1.12544177517538","0.158944867286784"
"genus: gluconacetobacter","genus: gluconacetobacter","TRUE","0.0354387420594355","0","0.0297795213589106"
"genus: butyricicoccus","genus: butyricicoccus","TRUE","0.236420591864393","0","0.192897946550916"
"genus: marvinbryantia","genus: marvinbryantia","TRUE","-0.0914719283550927","0","-0.0959582763006108"
"genus: melissococcus","genus: melissococcus","TRUE","0.260008945696328","0","0.208787272934173"
"genus: actinobacillus","genus: actinobacillus","TRUE","0.409652297798478","0","0.338199080553764"
"genus: coriobacterium","genus: coriobacterium","FALSE","0.106517335372757","1.1142987542851","0.095591361798744"
"family: streptomycetaceae","family: streptomycetaceae","FALSE","-0.188790267493471","1.02133574216427","-0.184846431687011"
"genus: ornithinimicrobium","genus: ornithinimicrobium","FALSE","-0.265816261141423","0.961192919179009","-0.276548293102769"
"genus: brooklawnia","genus: brooklawnia","FALSE","-0.277622179661682","0.71690354047203","-0.387251790497348"
"family: leuconostocaceae","family: leuconostocaceae","FALSE","-0.0458274698962381","1.15711375741795","-0.0396049823126296"
"family: clostridiaceae","family: clostridiaceae","TRUE","0.500126406508717","0","0.414019837478234"
"family: leptotrichiaceae","family: leptotrichiaceae","FALSE","0.736504531809284","1.0034958510861","0.733938791089325"
"family: endozoicimonaceae","family: endozoicimonaceae","TRUE","0.192242356075168","0","0.156823972901181"
"genus: eubacterium","genus: eubacterium","TRUE","0.0900687980894412","0","0.0752989492876223"
"genus: achromobacter","genus: achromobacter","TRUE","-0.12621014416026","0","-0.105943733250283"
"genus: isobaculum","genus: isobaculum","FALSE","0.34577424474509","1.11335584533623","0.310569389107278"
"family: micromonosporaceae","family: micromonosporaceae","TRUE","-0.145504462324561","0","-0.137566913297334"
"family: actinomycetaceae","family: actinomycetaceae","TRUE","0.077304419475421","0","0.0826392721918189"
"order: rhodospirillales","order: rhodospirillales","TRUE","-0.0322418803149871","0","-0.0338773954426872"
"family: weeksellaceae","family: weeksellaceae","TRUE","0.0513166983223956","0","0.0478828916792589"
"genus: proteus","genus: proteus","TRUE","-0.216677691787337","0","-0.177831656974652"
"genus: pedobacter","genus: pedobacter","TRUE","0.0505904212632695","0","0.0422232144317193"
"order: flavobacteriales","order: flavobacteriales","TRUE","0.0504675201929864","0","0.0449916037064415"
"genus: saprolegnia","genus: saprolegnia","FALSE","0.11759386725003","1.06327956441437","0.110595436219822"
"genus: propionibacterium","genus: propionibacterium","TRUE","-0.124978944999954","0","-0.0868376218379406"
"genus: elizabethkingia","genus: elizabethkingia","FALSE","0.000492461892295182","1.11505761017344","0.000441647039401472"
"genus: schumannella","genus: schumannella","TRUE","0.127455748903624","0","0.140489141133126"
"genus: oscillospira","genus: oscillospira","TRUE","0.262504472457728","0","0.220831164653543"
" mollicutes","class: mollicutes","FALSE","0.315070758520812","1.14485566006234","0.275205660863532"
"genus: catonella","genus: catonella","FALSE","0.0813380181298323","1.2028665646392","0.0676201504979312"
"kingdom:archaea","kingdom:archaea","FALSE","0.111381341254343","0.985587669191356","0.113010079910728"
"genus: acetonema","genus: acetonema","TRUE","0.263661649324221","0","0.219006516331245"
