"","taxon","diff_abun","lefc","structural_zero (histology = EC)","W"
"order: bacillales","order: bacillales","FALSE","2.10771792136791","1.15831298016179","1.81964456711304"
" dorea","genus: dorea","TRUE","0.494028473053107","0","0.679187516601376"
"family: enterobacteriaceae","family: enterobacteriaceae","FALSE","-2.30450077110224","1.16124605516556","-1.98450686730099"
" roseburia","genus: roseburia","TRUE","0.712059500615799","0","1.1914319320612"
" propionimicrobium","genus: propionimicrobium","FALSE","-1.0527109027505","1.15975480939985","-0.907701260833971"
" ph2","genus: ph2","TRUE","0.0581974909567784","0","0.106262757195147"
"kingdom:unassigned","kingdom:unassigned","FALSE","1.26303922296825","0.72564760262984","1.74056831220945"
"class: bacilli","class: bacilli","FALSE","2.19881242537147","1.05562037071577","2.08295755403106"
" staphylococcus","genus: staphylococcus","FALSE","-1.06860807052107","1.41459146136158","-0.755418154081395"
"family: bacillaceae","family: bacillaceae","FALSE","1.33680203286197","0.924087524680772","1.44661841779952"
"family: flavobacteriaceae","family: flavobacteriaceae","FALSE","-1.09720780044148","1.03694389352241","-1.05811684440743"
" succinispira","genus: succinispira","TRUE","0.447222039673064","0","0.766551966995415"
"order: burkholderiales","order: burkholderiales","FALSE","-0.0515654557895216","0.547385073220185","-0.0942032552809118"
" clostridium_3","genus: clostridium_3","TRUE","0.559699138835682","0","0.645310015908212"
" papillibacter","genus: papillibacter","TRUE","0.390866970926998","0","0.818439309171972"
"family: xanthomonadaceae","family: xanthomonadaceae","FALSE","-2.39405718464202","1.23992841532193","-1.93080274236673"
"family: s24-7","family: s24-7","TRUE","-1.77580315454664","0","-1.92005624112263"
" cytophaga","genus: cytophaga","FALSE","-0.362865543380874","0.563651156355922","-0.643776809980922"
"family: fusobacteriaceae","family: fusobacteriaceae","TRUE","-0.0794186176145355","0","-0.127440050670798"
" butyricicoccus","genus: butyricicoccus","TRUE","0.66107332012461","0","1.17431076103283"
"family: propionibacteriaceae","family: propionibacteriaceae","FALSE","-1.64479219146888","0.928009478649849","-1.7723872754639"
"family: pseudomonadaceae","family: pseudomonadaceae","FALSE","-1.00545672031685","0.759772320426366","-1.32336582063507"
" clostridium_4","genus: clostridium_4","TRUE","0.527894261623907","0","0.981126063110033"
" corynebacterium","genus: corynebacterium","TRUE","0.825249723230958","0","1.28850089013268"
"order: actinomycetales","order: actinomycetales","FALSE","0.111348776469032","1.10596968712089","0.100679772479931"
" peptostreptococcus","genus: peptostreptococcus","TRUE","1.58025379086052","0","2.38982846658135"
" gemmiger","genus: gemmiger","FALSE","-0.577395503811407","0.662067750916363","-0.872109392146405"
"class: gammaproteobacteria","class: gammaproteobacteria","FALSE","-1.52127745730016","0.873032197571405","-1.74252159488738"
" pedobacter","genus: pedobacter","TRUE","-0.407196476915214","0","-0.954956569247869"
" mobiluncus","genus: mobiluncus","TRUE","-0.417832777653479","0","-0.641021994153502"
"family: aerococcaceae","family: aerococcaceae","FALSE","0.891575742956777","0.41068640769177","2.1709404700482"
" pseudomonas","genus: pseudomonas","FALSE","-1.26755141085424","0.937184229526374","-1.35251039328182"
" brevundimonas","genus: brevundimonas","TRUE","0.513202269670243","0","1.0005711567682"
"phylum: actinobacteria","phylum: actinobacteria","FALSE","0.684893689069375","0.495175029581469","1.38313454466446"
"family: moraxellaceae","family: moraxellaceae","TRUE","-0.973729095398516","0","-1.78430136238674"
"class: actinobacteria","class: actinobacteria","TRUE","-0.0395654869642735","0","-0.0919752582602478"
"family: sphingobacteriaceae","family: sphingobacteriaceae","FALSE","-0.00655649870404681","0.391509777904104","-0.0167467048694062"
"family: peptostreptococcaceae","family: peptostreptococcaceae","FALSE","1.7423195466416","0.806564920444572","2.16017273064796"
"family: mitochondria","family: mitochondria","TRUE","0.321305116896603","0","0.84281411876628"
" melissococcus","genus: melissococcus","TRUE","0.0107497075971678","0","0.0210774238173696"
"family: coriobacteriaceae","family: coriobacteriaceae","FALSE","1.70610779433607","0.84197543997475","2.02631539274737"
"class: betaproteobacteria","class: betaproteobacteria","FALSE","0.212298344980385","0.479035874066067","0.443178384905482"
"order: cytophagales","order: cytophagales","TRUE","-0.15497751660535","0","-0.357435534579914"
"family: rikenellaceae","family: rikenellaceae","TRUE","-0.193876721812892","0","-0.605260892188151"
"family: veillonellaceae","family: veillonellaceae","TRUE","1.7731681172745","0","2.69972833330785"
"family: marinilabiaceae","family: marinilabiaceae","TRUE","-0.363660842837665","0","-1.08058337483896"
" olsenella","genus: olsenella","FALSE","1.54619911740884","0.706074585692648","2.18985238775028"
" vestibaculum","genus: vestibaculum","TRUE","-0.1366457252321","0","-0.252997051268128"
"family: erysipelotrichaceae","family: erysipelotrichaceae","FALSE","-0.192456643426044","0.509814967755703","-0.377502928706218"
" granulicatella","genus: granulicatella","FALSE","-0.016141046143587","0.444259563937756","-0.036332467444299"
" mucilaginibacter","genus: mucilaginibacter","TRUE","0.49293101851359","0","0.905104278777002"
"family: comamonadaceae","family: comamonadaceae","TRUE","0.113412439693953","0","0.167380934906368"
" shuttleworthia","genus: shuttleworthia","TRUE","0.187229549894028","0","0.3814453434456"
" marvinbryantia","genus: marvinbryantia","FALSE","0.0803920059735548","0.344347919557075","0.233461570138018"
"family: cyclobacteriaceae","family: cyclobacteriaceae","TRUE","0.0163669220143565","0","0.0360676066262053"
"class: alphaproteobacteria","class: alphaproteobacteria","TRUE","-0.328120823507088","0","-0.870315955657038"
" streptobacillus","genus: streptobacillus","TRUE","0.427243536979943","0","0.998455193593269"
" achromobacter","genus: achromobacter","FALSE","-0.944984923937547","0.672114736518778","-1.40598750866869"
"family: planococcaceae","family: planococcaceae","TRUE","-1.08219332625334","0","-1.38070912685143"
" syntrophococcus","genus: syntrophococcus","TRUE","0.0095175664281752","0","0.0200582176678576"
" brooklawnia","genus: brooklawnia","FALSE","-0.910303202727067","0.948744795120894","-0.959481630263987"
"family: oxalobacteraceae","family: oxalobacteraceae","FALSE","0.0737283335535593","0.427345538831403","0.172526274066585"
"family: brevibacteriaceae","family: brevibacteriaceae","TRUE","0.141730905957616","0","0.33012943126736"
